Name,Id,Strength,Defense,Speed,Dexterity,Total,level,attackswon,attackslost,attacksdraw,attacksassisted,defendswon,defendslost,defendsstalemated,elo,yourunaway,theyrunaway,unarmoredwon,bestkillstreak,attackhits,attackmisses,attackdamage,bestdamage,onehitkills,attackcriticalhits,roundsfired,specialammoused,hollowammoused,tracerammoused,piercingammoused,incendiaryammoused,attacksstealthed,retals,moneymugged,largestmug,itemslooted,highestbeaten,respectforfaction,rankedwarhits,raidhits,territoryjoins,territoryclears,territorytime,jobpointsused,trainsreceived,itemsbought,auctionswon,auctionsells,itemssent,trades,cityitemsbought,pointsbought,pointssold,bazaarcustomers,bazaarsales,bazaarprofit,itemmarketcustomers,itemmarketsales,itemmarketrevenue,itemmarketfees,jailed,peoplebusted,failedbusts,peoplebought,peopleboughtspent,hospital,medicalitemsused,bloodwithdrawn,reviveskill,revives,revivesreceived,heahits,machits,rifhits,smghits,shohits,pishits,grehits,piehits,slahits,axehits,chahits,h2hhits,mailssent,friendmailssent,factionmailssent,companymailssent,spousemailssent,classifiedadsplaced,personalsplaced,criminaloffenses,vandalism,theft,counterfeiting,fraud,illicitservices,cybercrime,extortion,illegalproduction,organisedcrimes,searchforcashskill,bootleggingskill,graffitiskill,shopliftingskill,pickpocketingskill,cardskimmingskill,burglaryskill,hustlingskill,disposalskill,crackingskill,forgeryskill,scammingskill,bountiesplaced,totalbountyspent,bountiescollected,totalbountyreward,bountiesreceived,receivedbountyvalue,cityfinds,dumpfinds,itemsdumped,booksread,boostersused,consumablesused,candyused,alcoholused,energydrinkused,statenhancersused,eastereggs,eastereggsused,virusescoded,traveltimes,traveltime,itemsboughtabroad,huntingskill,attackswonabroad,defendslostabroad,argtravel,mextravel,dubtravel,hawtravel,japtravel,lontravel,soutravel,switravel,chitravel,cantravel,caytravel,drugsused,overdosed,rehabs,rehabcost,cantaken,exttaken,kettaken,lsdtaken,opitaken,pcptaken,shrtaken,spetaken,victaken,xantaken,missionscompleted,contractscompleted,dukecontractscompleted,missioncreditsearned,racingskill,racingpointsearned,racesentered,raceswon,networth,useractivity,activestreak,bestactivestreak,awards,nerverefills,tokenrefills,meritsbought,daysbeendonator,rankedwarringwins,arrestsmade,weaponsbought,dumpsearches,refills
Tiffinity [1785484],1785484,"2,048,090,474","503,101,435","2,048,114,320","2,755,960,179","7,355,266,408",100,18709,569,277,1301,10606,4334,62,2587,1000,1005,275,4219,80853,22586,127363286,26407,17568,15464,1082275,17388,3260,2500,3507,8121,12891,56,469925641,38391305,43,100,93312,1354,29,1515,677,4894847,25507,607,98373,332,109,12959,739,57535,97081,64588,5153,323027,13010078471,0,0,0,0,664,1873,325,526,80929366,6410,27673,2862,80,1032,771,1003,2630,1166,3153,2023,1001,1979,5018,4537,3502,1657,1016,729,79,227,57,26,0,1,138293,17682,55011,16392,29601,7327,12280,0,0,250,100,100,100,100,100,100,100,100,100,100,100,100,585,175955558,590,56467617,209,42989358,1062,21486,5087,16,2766,19932,859,12435,6638,1,32,15,200,1568,13824000,42783,89,555,49,106,445,53,64,55,105,78,313,60,185,104,5424,79,3474,721080000,354,50,50,50,50,50,50,50,107,4607,1,393,393,14388,26,5708,5810,1435,28386388062,30306228,1719,1719,592,1505,277,50,1879,81,0,0,0,1836
RobberHood [2361494],2361494,"1,222,973,624","2,797,353,504","1,237,506,026","1,279,452,851","6,537,286,005",100,15605,517,137,1858,3833,4310,90,2458,353,35,272,570,71330,35119,88682798,17148,7380,13882,295356,32696,4993,8137,5821,13745,6301,319,306155444,30325248,26,100,99041,1807,12,1265,913,3002832,16395,1583,11033,13,11,1472,461,46384,23650,30236,759,89555,13250802174,0,0,0,0,1011,4354,493,521,28828628,5812,29476,6436,1,0,714,703,905,3244,1792,1094,538,546,3966,2769,1461,1660,398,1322,49,579,39,0,0,0,113874,10397,47127,12945,24513,6753,12139,0,0,323,100,100,100,100,100,100,100,100,100,100,100,100,121,24763157,932,256952479,577,123733605,936,1040,5145,14,383,40757,1111,38126,1520,0,28,11,104,2824,35337600,77533,50,220,92,416,213,111,176,126,320,174,684,121,205,278,6366,112,5951,1250025000,617,51,50,50,50,0,50,50,142,5303,1,1000,1000,44056,13,2796,3158,511,30702576505,29089469,1719,1719,568,1011,316,50,2056,75,0,0,0,1840
Nyx [2236278],2236278,"2,906,714,645","1,849,855,378","2,020,597,068","1,517,769","6,778,684,860",100,15314,776,88,729,411,4715,6,2459,68,11,251,200,42206,11093,49725737,18470,6561,7330,138829,30034,8971,4590,6936,9537,3543,38,320242529,55555077,9,100,74192,686,2,2009,393,3002726,18278,3410,4668,11,29,688,120,22673,67203,1132,386,48746,1200517290,0,0,0,0,681,1359,167,512,89255737,6756,10285,629,12,68,1321,152,105,4789,3935,101,112,1130,3213,740,1007,100,248,1406,94,190,44,14,0,0,98806,10235,28236,11441,29738,6637,12519,0,0,381,100,100,100,100,100,100,100,100,100,100,100,100,285,138815518,308,15455436,860,233263162,365,216,5142,4,321,20005,3547,11438,5020,0,30,2,110,830,8985600,17293,54,283,18,14,110,13,52,21,58,62,297,28,93,82,5376,113,4211,867285000,41,92,0,0,0,0,0,0,30,5211,1,544,544,20190,19,3904,4660,802,88843259597,21701338,1719,1719,540,1142,120,49,2265,49,0,0,0,1785
FreddyPrice [1616859],1616859,"1,800,031,099","863,699,719","1,334,706,671","1,944,236,023","5,942,673,512",100,10391,405,145,896,599,3223,37,2615,13,33,8,295,50309,27178,65452450,39514,1763,10263,195240,17289,25,659,5316,11289,2219,897,2580341196,215236118,9,100,66028,923,51,195,233,1118651,24861,586,8913,1139,129,171,569,36966,155386,63003,2459,111298,181420572869,654,2964,155800267250,1910659520,544,1561,210,28,18916312,7755,17125,5515,5,23,268,12,375,2850,2577,523,320,138,1355,2398,289,100,14,631,86,98,86,14,483,1,79443,10061,27610,10294,19323,2187,9968,0,0,229,100,100,100,100,100,100,100,100,100,100,100,100,54,15095285,426,156333356,191,51407002,717,183,5050,6,248,15803,4,5523,10276,0,30,8,1,1549,10713600,23162,33,195,56,227,77,74,51,50,92,46,289,56,139,448,4047,80,2330,485690000,15,176,0,0,16,0,0,0,61,3779,1,625,625,28589,9,1416,1463,216,143057645588,15838527,1014,1014,515,717,110,50,2196,31,0,0,0,1680
wilees1978 [2331077],2331077,"1,565,310,906","2,734,969,140","1,504,317,541","952,450,895","6,757,048,482",100,16593,386,166,887,10450,2816,80,2511,23,19,550,2098,62088,29257,80375389,17626,16005,12680,317057,54726,11834,11639,13256,17997,5789,1091,78686735,8226621,2,100,95290,3564,81,934,961,2243639,11751,1299,1886,42,15,192,75,14981,53205,5300,1016,38114,17810920754,0,0,0,0,237,75,43,3,4626662,3998,11400,4168,1,2,539,1002,1006,8620,1423,1010,1688,1013,1894,5228,1782,1172,1132,173,1,48,16,1,23,1,96754,10013,27050,14378,26756,3631,14926,0,0,369,100,100,100,100,100,100,100,100,100,100,100,100,96,32572554,261,34948653,209,59349004,620,1007,5089,10,1098,8447,963,4766,2718,0,30,11,104,1657,15638400,36528,16,77,39,74,366,54,83,52,130,73,422,54,169,180,5670,110,7416,1695750000,0,72,0,1,0,0,0,0,52,5541,1,261,261,7942,15,4341,3916,714,57771995703,9776560,1719,1719,547,652,9,50,2148,79,0,0,0,2005
Ariston [2322328],2322328,"2,675,969,511","3,563,891,842","2,410,671,733","1,011,736,543","9,662,269,629",100,27395,1616,430,1887,3312,4993,58,2831,312,1056,266,630,106727,50717,124096693,19900,9600,23523,1275342,152570,35975,42377,38348,35870,8728,199,7860571585,1575390801,4,100,149025,2856,24,1314,2350,2935739,21022,890,21476,86,88,676,507,6813,63560,20638,3587,75141,41764427782,0,0,0,0,1210,3170,684,513,769194625,7890,14665,1327,1,0,853,1152,1027,7757,1078,1717,4667,1023,2668,5353,1631,1163,1018,526,139,229,59,1,2,2,132501,10017,48382,11649,28310,16050,18093,0,0,379,100,100,100,100,100,100,100,100,100,100,100,100,290,154304749,6430,2839344507,288,113658216,835,148,5124,24,4050,14119,587,3500,10032,44,15,14,29,2811,31104000,72849,14,2892,133,243,120,195,150,255,460,255,295,500,144,194,5790,87,4178,859470000,131,63,50,1,50,50,0,0,130,5300,1,1498,1498,69752,11,1213,1660,410,39086540094,19088373,1719,1719,585,1848,250,50,2164,81,0,0,0,1815
Sass [2299647],2299647,"1,140,806,044","1,198,037,391","1,159,219,308","1,096,347,709","4,594,410,452",100,14525,489,94,360,662,4491,31,2264,121,86,89,168,56237,20674,48448163,9409,2146,9045,223216,9081,499,250,4259,4073,5796,6,80222596,22360544,1,100,86883,1405,284,1408,285,1721722,18944,1320,17934,11,0,1845,199,13989,59814,2671,332,68355,2375847889,0,0,0,0,862,1841,516,508,124729313,5855,11039,526,4,16,1540,404,897,7265,171,177,351,1457,1975,247,1881,101,150,673,244,45,27,1,3,1,94927,5890,27264,8087,42431,7513,3742,0,0,349,100,100,100,100,100,100,100,100,100,100,100,100,249,134989971,121,23091681,99,25201478,729,1053,7282,8,1259,12926,832,10544,1550,1,23,9,0,856,8899200,20796,11,61,86,77,100,50,62,9,113,32,224,18,73,98,4618,93,2033,428925000,68,69,0,3,2,0,0,0,12,4460,1,400,400,14435,6,904,693,184,108742820188,12089082,60,522,512,1411,76,50,2183,68,0,0,0,1479
Lewwer [2235785],2235785,"2,563,969,458","3,356,441,175","2,582,408,290","494,589,983","8,997,408,906",100,19248,297,99,1395,2179,4981,42,2838,18,1000,260,1010,68254,26230,88036861,15997,8221,13602,200197,5419,54,1188,1929,2248,5387,475,171649286,63489766,7,100,134377,1267,0,4571,3004,6248981,18814,1488,27320,16,15,842,251,12641,78619,6200,100,1793,1613618723,0,0,0,0,729,4023,155,132,18091171,6582,27136,13700,48,501,612,155,185,4979,9051,444,125,381,1924,1275,2412,104,319,1377,263,911,140,5,0,0,144997,8794,64784,15847,21761,16644,17167,0,0,413,100,100,100,100,100,100,100,100,100,100,100,100,181,68787993,151,53493100,19,9200039,1231,1053,5013,18,700,57002,18258,35810,2934,0,32,18,141,3364,41385600,92333,94,56,43,91,383,52,72,52,1089,129,1200,57,110,129,6892,123,7805,1662730000,193,64,50,50,50,0,16,0,65,6398,1,464,464,19100,16,3812,3713,758,43043946180,17891047,1719,1719,572,1543,251,50,2291,37,0,0,0,2160
Punish3r [671176],671176,"5,473,918,025","1,023,639,678","4,559,206,376","13,066,321,519","24,123,085,598",100,25600,1682,860,1683,3671,7791,113,2976,160,130,291,539,124633,51487,200179593,41171,10666,27161,471216,146079,55842,40311,30344,19582,13433,666,178508664954,5785650000,55,100,134861,1746,8,1373,1706,5699740,20273,663,1943,14,45,412,647,8090,438053,341469,2266,52231,27529645852,0,0,0,0,2375,1505,678,33,25157701,10328,16559,1827,13,75,2057,353,1006,7049,1986,127,477,243,11941,1786,1901,100,195,18190,5567,6003,658,587,36,0,141280,10150,54122,13609,29118,21009,13272,0,0,340,100,100,100,100,100,100,100,100,100,100,100,99,607,560366271,1444,743236308,1503,534681586,992,1232,6602,12,1341,14287,513,2173,11601,190,32,11,101,939,3974400,11937,11,159,11,1,90,0,1,1,74,24,691,2,28,27,9823,229,70627,14579485000,43,0,0,0,2,0,0,0,515,9263,1,1455,1455,57803,50,6562,12502,4122,182382620064,35758198,1719,1719,557,1695,566,50,3382,79,0,0,0,3067
TongLung [30264],30264,"39,590,538,829","7,439,581,915","6,100,146,216","4,800,955,151","57,931,222,111",100,28370,355,224,1202,1891,3175,39,2956,206,37,37,546,109639,26293,192229420,14112,9163,21821,163269,51787,7394,4288,10946,29159,19105,277,3046421257,350326635,40,100,157506,1577,0,1809,2229,10644734,28287,2348,1922,10,6,174,19,82531,38605,6065,1421,76100,42209931675,0,0,0,0,2513,9352,1010,503,70420925,5273,21291,11108,8,32,1645,657,123,5734,128,114,796,96,9907,9732,2214,101,76,2494,8,2287,31,15,0,0,181336,10040,77395,15012,45986,12408,20495,0,0,359,100,100,100,100,100,100,100,100,100,100,100,42,111,121285576,1820,1791111679,144,120627222,1975,430,28374,24,1890,16095,818,7088,8189,392,26,12,152,4516,37843200,95753,59,1293,45,561,367,247,266,242,309,403,1139,292,383,307,12670,267,99355,21698845000,67,3,50,50,4,50,50,2,515,11871,1,1181,1181,47408,10,1937,1882,317,100947394334,19430751,1719,1719,555,884,48,50,4865,79,0,0,0,4637
Veins [239119],239119,"5,128,457,614","17,895,554,340","5,067,625,960","1,119,691,045","29,211,328,959",100,29873,527,293,1115,3228,3748,55,2952,358,740,280,526,175832,53943,221653777,18596,6157,40047,1474981,21362,5922,4363,3902,7175,6000,58,25103675274,528319747,35,100,129686,1444,1,1768,659,6540767,32926,2125,23465,11,6,303,96,325433,141345,170618,20828,759615,84032371861,0,0,0,0,2453,11870,1640,502,9914596,6588,42362,31259,3,5,1826,1161,1115,3817,7722,1369,1233,1105,1817,4055,6357,1449,1074,1173,10,80,50,56,1,0,237177,26563,86637,15113,71974,23632,13258,0,0,422,100,100,100,100,100,100,100,100,100,100,100,100,349,75896592,11729,10150870574,490,428577624,1790,362,5089,23,310,84462,5493,75278,3691,46,23,14,187,8275,70156800,221139,53,6090,184,1172,590,109,528,107,889,230,2287,137,1201,1025,14397,287,111437,23211675000,1164,69,50,51,50,50,50,50,127,12735,1,3082,3082,134151,23,2685,2357,366,31756997585,47190002,852,865,595,1674,250,50,4926,79,0,0,0,4820
Chocobo [569589],569589,"2,600,554,396","3,118,454,338","2,567,004,184","1,132,116,138","9,418,129,056",100,33717,1021,367,1506,951,6873,84,2674,217,40,33,774,113975,46487,183549688,16534,16146,22344,510710,46422,12305,13609,12293,8215,16502,175,134358464336,6720000000,44,100,101465,2329,0,1794,1262,3127597,24435,760,10280,471,170,288,218,12555,123801,110414,2609,87453,54092897526,0,0,0,0,1424,1687,385,20,22909100,9936,20823,5982,29,213,1361,788,296,6447,12295,110,534,795,8459,4073,179,1,202,2227,382,202,300,44,17,0,141925,11032,57224,14637,26995,20579,11458,0,0,405,100,100,100,100,100,100,100,100,100,100,100,100,473,336796560,351,110279122,1091,769448719,1237,1083,5148,6,1121,16275,104,6764,9407,16,30,4,110,1600,8640000,32337,98,1475,394,2,274,2,53,4,32,465,516,3,55,194,7916,156,36173,7680510000,116,51,50,50,50,50,50,50,133,7309,1,805,805,30960,23,3204,4247,823,114089552425,19941646,278,1105,575,1421,314,50,4904,85,0,0,0,3206
Invert [2125774],2125774,"1,164,715,953","1,002,094,082","1,216,690,875","1,937,077,639","5,320,578,549",100,42667,2743,1023,2933,2154,8001,200,2349,388,104,288,540,189460,83744,283662991,16547,16371,36306,1076975,139666,41764,35972,23920,38010,28670,401,23298163794,2525000000,122,100,150547,2658,35,568,378,1395556,20291,2847,30015,34,96,4938,612,90965,342720,189291,2435,146429,18574751357,0,0,0,0,2402,3744,1828,588,302095188,13673,31366,1011,26,160,1961,416,738,5873,2234,773,1479,798,19162,6710,3085,1681,927,2822,594,777,39,90,10,0,137266,10010,49800,15280,43646,8529,10001,0,0,385,100,100,100,100,100,100,100,100,100,100,100,100,9356,2701677394,1491,290057149,2786,898928966,1556,4156,5184,30,1241,28938,967,16723,11248,0,33,19,105,1804,17798400,47497,51,603,116,416,160,55,119,65,90,58,377,52,282,130,6487,122,10993,2393630000,272,50,50,67,50,50,50,50,142,5705,1,1789,1789,81980,17,4399,5324,688,17489466105,43529549,91,537,573,2058,1055,50,2550,63,0,0,0,2140
undo [2090073],2090073,"2,218,698,223","2,130,971,189","3,100,049,778","1,808,793,733","9,258,512,923",100,16746,597,127,989,271,3158,27,2774,53,300,271,500,61110,25686,56751599,9674,4149,13358,291080,18985,4842,3859,4077,6207,8664,75,738275895,35398999,2,100,89248,1630,1,1508,1096,2242292,18896,3475,5145,10,17,884,59,184286,77144,4675,6249,335465,10108054518,0,0,0,0,928,18874,462,506,29099471,5926,29573,12291,100,2381,287,657,863,3061,1020,1134,935,834,1882,2255,1837,1474,904,1596,71,1337,15,6,0,0,122819,12510,35853,12004,24332,20623,17497,0,0,464,100,100,100,100,100,100,100,100,100,100,100,100,150,24121259,1637,225401450,42,8629822,1677,1794,5049,26,905,52046,4041,42234,5771,1,30,10,220,9331,85190400,258903,94,369,90,384,378,148,255,196,2543,134,761,823,3577,132,7578,152,11309,2341825000,441,58,50,50,50,50,50,50,113,6666,1,1659,1659,77733,30,7309,6568,1360,52874187650,27772696,1462,1462,601,1548,324,50,2681,60,0,0,0,2428
Green [2105509],2105509,"5,686,332,239","1,500,226,991","1,601,933,779","28,596,859,016","37,385,352,025",100,23047,1193,459,1730,12313,5984,149,2898,761,1072,827,523,106413,52088,135864563,16976,17336,21899,1224639,89291,28388,22980,18416,19507,11939,150,24741226591,4076000000,34,100,125885,1307,38,1457,2596,4078871,18894,1914,2708,20,231,1048,566,8195,362061,19526,1255,56953,29897133009,0,0,0,0,1904,3894,1486,517,245409900,10393,32754,1890,24,173,1538,2161,1448,6211,3721,1141,1364,1520,9331,1441,3460,1763,1110,1568,390,348,44,5,85,0,106930,4745,46250,12595,26427,11267,5646,0,0,364,100,100,100,100,100,100,100,100,100,100,100,100,1014,466205512,812,200398746,739,418042457,932,1037,5509,27,4753,5908,570,2250,3088,484,22,4,101,846,6652800,21380,58,249,41,51,64,53,51,52,51,59,303,52,53,57,5411,118,4385,926350000,77,53,50,51,50,50,50,50,80,4892,1,1261,1261,60293,33,3412,5772,1929,5983383995,25723129,684,684,581,1861,555,50,2513,69,0,0,0,1960
critch [507888],507888,"10,310,813,552","4,320,888,394","3,001,031,976","4,078,085,567","21,710,819,489",100,32319,1584,463,1203,10765,4057,84,2888,1032,1031,327,2614,142948,53024,195864340,26819,17878,31183,1154459,69892,19147,8794,12582,29369,12720,150,25394903090,1912579715,4,100,167250,2108,0,1826,2424,9107363,30266,3790,674,14,7,927,522,7192,105998,13836,487,11015,6980830120,0,0,0,0,2633,10003,1173,508,13415940,8753,33289,3335,66,1004,1838,1358,1130,11403,2824,1025,2011,1029,3917,3543,9779,1579,1085,19106,5413,11397,569,100,250,0,205708,10000,67441,24462,69983,20606,13216,0,0,414,100,100,100,100,100,100,100,100,100,100,100,100,467,173687069,1461,1530736716,378,203737330,2391,1587,7281,25,824,29875,1499,25912,2464,48,31,19,131,1867,9763200,35968,99,606,5,57,173,67,67,59,60,304,852,58,70,100,15220,344,104127,22240470000,592,51,51,50,50,50,50,50,498,13766,1,2589,2589,98458,31,16854,16682,3417,55350414744,28172281,1719,1719,622,930,259,50,4924,79,0,0,0,5430
_SCOFIELD_ [1441750],1441750,"400,075,261,088","502,096,744,876","8,210,244,110","1,052,117,091","911,434,367,165",100,21881,971,309,1569,12657,10024,288,2881,473,1181,1288,1165,115343,61263,194920050,20266,16626,24737,1208931,58074,4395,19137,14716,19826,8849,327,123335134864,2270439876,11,100,118453,1683,10,2776,1924,4111807,20666,636,44565,276,379,2213,22631,11393,392363,2756209,40978,1701957,6593966159855,9127,133292,1421077041189,14330759699,694,1859,203,583,115326241,17549,22372,2436,67,1036,1166,2862,1063,5568,5578,1955,1865,1086,4833,5122,2100,1003,1094,7730,144,688,440,6,40,0,92723,12730,28300,10278,21083,10163,10169,0,0,354,100,100,100,100,100,100,100,100,100,100,100,100,772,392213635,1717,725895089,1954,717371019,993,1017,9194,21,4173,13689,505,4410,8774,1384,27,11,100,818,6134400,19827,79,146,97,51,77,51,53,50,54,104,201,52,57,68,5510,112,3571,765015000,142,50,77,53,50,50,50,50,88,4887,1,1613,1613,76281,19,4218,4477,1049,246071952882,33134511,6,648,608,1545,271,50,2325,80,0,0,0,1760
Browe [1288134],1288134,"3,031,718,630","1,000,615,026","2,533,867,737","5,000,928,959","11,567,130,352",100,25198,569,270,1054,10581,7161,81,2752,278,264,1076,3036,107351,33138,136007598,15954,16516,22330,1084322,59331,3898,18679,15972,20782,14593,217,4746265698,337916408,6,100,136609,585,25,4736,3670,7921095,29803,2365,4613,14,15,1620,269,10440,138328,38332,2340,66411,35078865269,0,0,0,0,1591,1583,731,513,92896718,10513,31340,1724,29,252,1574,5410,1040,6962,1146,1001,1190,1094,5311,3733,5187,1149,1033,10876,2888,1528,186,500,88,1,138875,6271,51357,14033,26456,17191,23567,0,0,393,100,100,100,100,100,100,100,100,100,100,100,100,1915,821824172,1550,637042300,279,47100142,1698,1090,5316,12,1334,26593,1087,19337,6169,37,19,5,137,1355,7776000,21180,23,130,12,85,175,83,82,81,83,92,412,80,100,82,9437,190,35010,7548070000,705,163,50,53,50,50,50,50,628,7632,1,1013,1013,40996,14,2937,2922,621,98078637617,30529516,59,211,595,1279,259,50,4920,79,0,0,0,3530
Yourowner [871983],871983,"2,919,146,398","4,722,360,846","2,869,670,072","2,816,093,964","13,327,271,280",100,17920,1140,282,1464,1414,6117,125,2893,824,48,31,551,114478,38596,185897741,19790,5179,23362,856153,24991,3645,3737,10083,7526,6044,72,1106740582,47833348,100,100,92940,1244,23,2218,1147,8011919,29654,3065,10178,184,26,1279,365,40926,68951,48156,3373,97051,51405410317,0,0,0,0,4961,21184,3780,932,59657100,9057,11496,2763,7,34,1036,857,181,3278,3605,934,277,809,1174,5542,1287,103,175,21640,9537,3363,214,572,0,10,186028,6445,74142,19293,49712,20076,16360,0,0,350,100,100,100,100,100,100,100,100,100,100,100,100,658,260556458,723,307894856,131,54070002,3106,1991,19699,0,184,10287,604,3770,5913,8,31,9,183,727,5529600,17905,75,127,48,26,56,7,16,8,18,43,376,7,124,46,9735,182,30406,6343045000,775,52,50,50,50,0,50,0,366,8340,1,1049,1049,38780,48,5504,14759,6260,99489584988,21303291,1596,1596,575,917,58,50,4926,79,0,0,0,3301
myshoeshurt [1010587],1010587,"1,074,175,000","411,856,363","1,563,957,249","2,064,443,879","5,114,432,491",100,60756,3082,1239,2901,1552,12018,113,2275,349,302,157,516,220354,66027,348349503,12735,24375,42872,396561,65418,15530,18001,14573,17314,46297,56,48987757322,769349323,136,100,163326,1798,79,3512,2099,4420118,29242,1830,149771,111,154,1822,519,130434,386654,247054,29558,1865055,176017645610,1079,21368,4192721549,9744767,8867,5168,1534,1859,1996069987,21863,48949,2645,32,268,819,269,460,10263,2815,193,5774,988,21720,2081,13482,740,243,7897,3456,1635,182,1096,304,1,130091,5856,56358,10140,33892,4290,19555,0,0,448,100,100,100,100,100,100,66,13,95,100,26,36,1132,551692761,2147,987102583,306,243202443,2540,13831,5217,15,4714,30927,764,26124,4039,16,32,20,274,6533,11923200,139795,39,709,42,167,3872,73,301,129,182,113,469,154,706,367,8335,186,18715,4092045000,222,500,50,50,51,50,50,50,791,6515,1,1137,1137,45367,9,727,1871,109,-908137299,65010666,593,593,552,1452,2122,50,4169,81,0,0,0,2979
Wadertx [2025939],2025939,"2,903,902,860","3,375,558,407","2,600,271,761","2,480,179,660","11,359,912,688",100,29765,1482,458,1525,10130,8403,87,2534,255,343,436,836,114188,59771,148790890,15528,18421,22930,1304441,45942,14977,9950,7720,13295,14588,35,2076667707,62338107,20,100,139600,2071,146,3644,2200,4193033,28313,1118,66040,16,4,5020,5110,100093,215370,2846500,22336,3382862,632843943765,2012,75949,23732790031,81354642,345,1647,97,500,95385266,17610,25802,4764,28,198,1582,3580,1134,6120,3009,1998,2131,3474,3889,8264,3760,1114,1059,2554,147,1183,114,1,3,0,155609,10055,65582,14616,41592,6434,17330,0,0,392,100,100,100,100,100,100,100,100,100,100,100,100,450,447764271,794,129605224,642,259522557,1157,1482,5147,20,2456,22061,533,8262,13266,19,26,16,191,4999,41385600,138800,100,267,502,110,1099,89,156,68,502,962,376,75,1135,427,7839,138,18585,3814915000,103,50,50,50,50,50,50,50,84,7297,1,1564,1564,69063,58,5240,10778,4383,115595424106,35333477,1719,1719,605,2264,56,50,3118,79,0,0,0,2325
Vasto-Lorde [422375],422375,"6,388,548,135","3,305,058,490","3,664,578,178","4,462,474,302","17,820,659,105",100,22493,1420,2279,3832,14323,6276,203,2746,1136,1026,1336,8989,188589,59076,379706460,46729,19507,38100,2037826,79011,15442,29916,8971,24682,7935,564,9423526179,1350000000,241,100,140516,3463,0,2840,2442,8465524,32899,1834,8792,280,265,1546,1971,40619,333839,309540,8095,208389,332866184594,0,0,0,0,1837,10080,513,522,61421813,12501,33468,7269,82,1625,881,1677,1780,4122,6295,1406,1567,1957,6704,1816,5445,1166,1092,5972,323,2503,316,92,0,0,203175,10000,55871,27762,71616,20992,16934,0,0,461,100,100,100,100,100,100,100,100,100,100,100,100,743,269134778,1084,471283163,341,236553663,1942,1095,5076,29,1246,57899,4966,50923,2010,92,32,9,349,1958,15552000,42995,100,189,49,91,69,58,66,55,57,245,1034,64,79,140,10797,231,82642,18286395000,470,137,50,75,50,50,50,50,545,9318,1,2560,2560,114527,40,5641,10463,3209,29720794918,41741518,1719,1719,624,2311,425,50,4136,84,0,0,0,2709
kittenaround [2003190],2003190,"3,400,573,728","2,101,162,074","2,000,005,604","3,466,874,897","10,968,616,303",100,18179,278,133,1337,760,8063,68,2712,20,56,588,583,58061,28714,78016629,13004,6423,11336,79157,16763,1306,1972,8650,4835,12710,147,104680581,35750000,1,100,115622,962,19,6488,3650,5754592,21310,1394,6051,10,0,473,82,26761,50213,1750,730,43998,1727329939,0,0,0,0,356,37,163,0,0,13642,21249,1010,1,0,2274,105,105,2514,217,115,108,162,10563,1950,2191,290,302,665,184,313,90,9,1,0,119519,7135,36198,9765,41429,10751,14241,0,0,427,100,100,100,100,100,100,100,100,100,100,100,100,97,26000025,315,87279194,272,89272836,809,112,6526,14,1893,24025,9548,9974,4503,0,29,2,0,1327,15465600,30827,10,77,64,88,108,33,84,83,119,85,451,52,110,114,8346,173,26203,5344220000,60,346,0,1,0,0,0,0,144,7793,1,113,113,1989,29,1186,2325,144,7348721036,13327711,1719,1719,529,708,57,50,3219,79,0,0,0,2396
Hermoine [1300884],1300884,"2,446,790,699","2,471,258,606","1,680,059,360","13,290,708,519","19,396,830,487",95,11763,823,134,580,1473,7274,103,2744,132,141,106,192,50051,41821,49659300,9736,4291,9605,173180,5000,0,1500,1500,2000,4359,124,3907887365,1023019861,0,100,50223,475,0,682,849,5018150,11755,418,4208,18,39,777,3447,1939,174664,100458,3916,195078,303460881690,0,0,0,0,481,434,172,34,2855650,7025,12457,456,3,9,756,291,263,5334,152,104,305,150,2455,579,1638,163,143,32315,3113,2001,1772,1839,727,1,78052,2651,30418,9822,25199,1360,8602,0,0,241,100,100,100,100,100,100,100,100,100,100,100,100,2084,847426950,281,45435696,2075,220519287,1065,82,6174,10,2424,10744,500,250,9994,183,9,3,100,467,2332800,5489,44,49,119,1,51,3,4,0,6,32,319,1,18,32,5946,144,12042,2591130000,8,31,0,1,0,2,0,1,274,5629,1,449,449,15172,10,1198,1271,200,597142841932,16632662,6,694,489,623,28,47,3485,67,0,0,0,1783
FaRdReDzuaN [583088],583088,"3,000,903,417","3,600,716,940","3,000,575,416","3,902,894,412","13,505,090,185",100,18607,503,132,725,1124,2568,42,2728,104,21,257,515,67111,26126,95900060,41524,5696,14462,207466,11537,3028,2573,2912,3024,7129,94,1226343274,25920000,10,100,90510,1280,4,378,1161,4617595,30859,1185,2055,13,2,407,38,84506,63740,1018,1051,39473,5492101781,0,0,0,0,1541,13327,906,505,21242468,4595,48660,41216,6,25,746,513,378,4670,1117,809,1324,738,4422,2489,1252,962,679,1384,635,334,38,4,0,0,175597,10000,58147,16422,58539,17489,15000,0,0,359,100,100,100,100,100,100,100,100,100,100,100,100,84,29098826,1096,567208632,123,79666677,1425,940,5735,6,246,68105,22716,37534,7855,0,14,3,100,983,11577600,23157,29,340,30,50,62,2,50,50,50,14,567,40,54,44,9627,208,53956,11324970000,57,54,50,1,50,0,50,5,204,9156,1,1156,1156,43917,48,15794,22042,6175,35368043251,17720488,1719,1719,568,2093,75,50,4350,79,0,0,0,3043
